288292	289768	1	2	20	8
289571	290113	0	1	18	186
290196	294784	1	3	198	19
294788	296809	1	1	84	96
296949	299538	0	3	103	31
299598	300491	1	1	30	501
299962	301482	0	1	35	46
302816	303529	1	1	17	49
303531	304388	1	1	284	343
304554	309179	0	3	136	156
309413	311752	0	3	44	60
311743	312338	1	1	19	64
312372	314765	0	3	142	31
314866	316980	1	3	31	0
316991	318015	1	1	19	7
318019	318605	0	1	120	128
318626	320804	0	2	0	53
319708	323628	0	4	213	338
323717	326017	0	1	119	64
326085	327373	1	1	28	16
327391	333462	1	8	3	54
333485	336207	1	4	32	2
336281	336616	1	1	82	26
336625	337128	1	1	29	73
337319	339327	0	2	21	89
339300	340526	1	1	52	74
340583	341785	0	1	17	115
341831	342844	0	1	401	52
342793	344840	1	2	0	8
344583	345431	0	1	0	240
345453	346432	1	1	17	0
346811	349217	0	3	71	21
349862	351298	0	1	20	13
352006	353229	1	1	20	22
353103	354339	0	1	40	0
354481	357426	1	5	51	121
357492	359803	1	1	57	71
359760	360712	0	1	22	7
362088	366022	1	3	59	7
366034	366920	1	1	19	67
366683	368626	0	2	52	55
368902	372407	0	3	201	27
372522	375087	1	3	10	259
374664	376470	0	1	22	368
376527	378694	0	2	0	0
378931	380948	1	2	50	47
380830	382021	0	1	30	40
381593	382359	1	1	488	27
382249	385275	0	2	150	54
385344	386562	0	1	34	6
387265	388243	0	1	23	89
388468	389714	1	1	26	96
389919	392924	1	2	34	1
392929	393524	1	1	61	76
393625	395828	0	1	97	168
396679	398737	0	3	228	193
398835	399869	1	1	35	1
399909	400447	1	1	44	93
399933	400694	0	1	23	496
400768	401421	1	1	0	0
401288	402170	0	2	148	176
402178	403768	0	3	0	13
404015	405188	1	1	1	0
404889	406164	0	1	19	279
406350	408868	1	3	39	24
408863	409933	0	1	30	78
409949	411978	0	2	32	2
412118	413350	1	1	29	61
413306	413652	0	1	38	90
413831	415001	1	1	42	46
414996	415460	0	1	19	68
415516	416972	0	2	21	19
416783	419267	0	2	47	199
419346	423309	1	3	36	64
423596	425312	1	1	36	472
424844	426899	1	2	213	69
427463	428496	1	2	0	1
428494	430706	0	1	233	117
430492	431266	1	1	31	75
431356	433012	1	1	102	61
432973	435071	0	2	31	103
435379	438651	0	4	23	4
437320	440316	0	2	21	214
441834	443326	1	1	188	90
443995	445155	1	1	6	0
445170	445404	1	1	39	58
445506	446245	1	1	56	66
446103	448189	0	2	23	112
448820	449315	0	1	2	56
449370	451804	0	4	56	0
451813	454224	1	1	25	137
453959	456731	0	3	67	45
457194	458770	1	2	17	58
458785	460264	1	1	10	62
460227	463801	0	2	52	69
463876	466920	1	2	25	92
466721	469366	0	2	147	283
469432	470875	0	1	1	0
470935	473580	1	2	40	26
473353	474207	0	1	35	157
474280	475990	1	1	36	346
475660	477065	0	1	21	5
477172	479605	1	1	223	165
479657	480318	1	1	43	481
479877	480824	0	1	0	0
480952	482457	1	1	15	6
482445	483538	0	2	21	186
483622	484524	0	2	20	12
484577	487098	1	1	8	0
487221	488421	0	1	51	154
488464	489505	0	2	22	6
490017	492908	0	3	41	57
492988	495982	1	4	0	49
495929	497597	0	2	18	1
496472	504419	0	6	86	130
504368	505571	1	1	25	15
505575	507440	1	3	45	18
507914	508505	1	1	27	193
508229	508762	0	1	59	85
508783	510360	0	2	28	12
510411	511303	1	1	1	10
511367	512260	0	1	26	31
512527	513578	0	1	0	62
513581	515288	1	2	31	0
515293	516326	1	1	20	150
516390	519441	0	4	108	24
519643	523582	1	2	149	74
524352	526210	1	2	15	1148
525271	526390	1	1	89	137
526223	526833	0	1	20	27
526862	527841	1	2	0	6
527857	530063	1	1	19	40
530531	531790	0	1	7	92
531868	533096	1	2	16	59
533513	533996	1	1	57	55
534049	535283	1	1	18	98
535091	536910	0	1	376	91
536594	537749	1	1	0	64
538321	539243	0	1	24	185
539341	540400	1	1	73	103
540118	541979	0	2	0	231
541898	543669	1	2	156	73
543589	545701	0	1	47	65
545756	546526	1	1	18	39
546531	548062	1	2	57	45
547855	551672	0	3	19	164
551825	555238	0	3	104	53
555276	555536	0	1	3	21
555549	556442	1	1	63	0
555944	556977	0	1	0	470
557200	560010	1	2	0	394
558363	560960	1	2	45	195
560616	563006	0	2	25	104
564097	565308	1	1	26	91
565318	566096	0	1	17	36
566121	567475	0	1	87	47
573835	576651	1	1	19	68
576599	578095	0	1	255	66
577911	578589	1	1	0	16
578594	579489	1	2	26	191
579312	581191	0	2	17	0
581198	583434	0	2	36	7
583439	584428	1	1	57	0
584412	585293	0	1	29	13
585681	587529	1	1	20	56
587649	588433	0	1	29	153
588519	590060	0	1	0	9
590067	590390	0	1	0	63
590846	592822	0	2	71	0
592890	593710	1	1	0	77
594680	595367	0	1	0	7
595366	596808	1	1	15	510
595736	597971	1	2	20	99
597977	602241	1	2	0	36
602192	603413	0	1	44	17
603459	605695	0	2	20	45
605750	607329	1	2	86	30
607233	607700	0	1	12	78
607765	613925	1	5	55	13
613950	615456	1	1	22	105
615361	618334	1	2	0	149
618337	620289	1	1	25	68
621248	622240	1	1	29	103
622078	622355	0	1	15	56
622388	623707	1	1	44	133
623794	630493	0	8	30	82
630557	634086	1	2	120	95
634074	636694	0	2	24	15
636732	642838	1	6	30	144
642701	644121	0	1	155	66
644669	647280	1	1	72	119
647124	650037	0	3	28	0
650181	652709	1	2	51	50
652976	653798	0	1	28	71
653854	655359	0	1	84	0
655282	657874	1	2	0	0
657889	659027	1	1	54	170
662165	662999	0	1	21	67
663051	663761	1	1	90	0
666798	668989	1	2	89	58
669208	670549	1	1	139	249
670296	670846	0	1	28	1
671621	672657	0	1	195	461
672713	673409	1	1	54	7
673675	674214	1	1	110	106
674255	675175	1	1	79	26
675093	675921	0	1	59	71
675923	677967	1	2	23	0
677977	680600	1	1	48	52
678833	684089	1	4	48	29
683966	685273	0	2	118	85
685277	685634	1	1	13	0
687094	690809	0	4	61	39
691033	691787	1	1	52	61
691766	692744	0	1	0	58
692562	694045	1	2	237	0
694052	696774	1	3	20	204
696523	698669	0	2	28	54
698678	700918	1	2	30	78
700665	701538	0	1	0	178
701582	704962	1	1	22	65
705006	707697	0	1	24	67
711412	712569	1	1	34	23
717073	718025	0	1	62	249
723144	724539	1	2	92	128
724560	725165	1	1	66	0
727463	732377	1	6	19	1
732615	733365	1	1	95	95
733427	735572	1	3	109	20
735625	738155	1	2	26	0
738158	740778	1	2	1	0
740782	741288	1	1	0	0
741369	746590	1	4	27	0
747510	747722	1	1	0	0
750213	751039	1	1	193	169
751095	752381	1	2	182	0
752393	754579	1	2	181	26
754756	756757	0	2	196	23
756874	757351	0	1	33	115
757356	757924	0	1	329	0
757839	758327	1	1	0	0
759351	759847	1	1	62	0
760212	763756	1	3	310	113
763606	764877	0	1	23	34
764961	766197	0	2	0	23
766202	767268	1	1	14	165
767158	769585	0	3	47	84
769569	770038	1	1	5	0
770130	772797	1	1	1	204
772571	776546	0	2	26	14
776693	779264	0	2	19	67
779370	779977	1	1	161	129
782985	783994	1	1	22	109
783885	784777	0	1	29	69
784844	785167	0	1	0	0
785211	785941	0	1	231	71
785964	789313	0	3	52	9
789393	790324	0	1	91	67
791060	791726	1	1	115	6
792003	792514	1	1	7	244
792319	795058	0	3	10	0
795123	795885	1	1	0	73
795889	796514	1	1	28	10
796433	797401	0	1	112	74
797154	799826	1	3	134	0
799840	800900	1	1	0	221
800768	803075	0	1	95	83
803060	804895	1	1	13	80
805166	806769	1	1	20	0
806812	809892	1	2	81	534
809112	810134	1	2	22	38
810101	812814	0	2	91	80
812931	817126	1	5	24	37
817145	819895	1	2	23	0
819956	820706	0	1	52	0
820672	821634	1	1	21	6
821754	823267	0	2	26	3
823343	825330	1	2	163	0
825198	826071	0	1	66	205
827084	828281	1	1	28	99
828495	829535	1	1	87	300
829643	830948	1	1	18	160
836867	838975	0	2	40	198
839012	839848	0	1	39	87
840173	842285	0	2	53	90
842328	845368	0	1	21	8
845745	846765	0	2	86	77
847205	848486	1	1	28	228
848826	852637	1	2	44	8
853524	864240	1	6	105	294
863508	865489	0	1	20	672
865511	867362	1	2	85	154
867374	869133	1	3	21	12
869160	871868	1	3	9	16
871796	872330	0	2	0	90
873108	874239	0	1	43	0
874373	877956	0	2	69	17
877976	880760	1	1	0	85
880845	886076	1	1	22	2591
883539	886916	1	2	296	24
886676	887511	0	1	39	239
887407	888507	1	1	145	80
888338	896561	0	8	108	102
896574	901397	1	1	174	39
901702	902206	1	1	34	171
902069	903119	0	1	0	40
903156	904331	1	1	45	48
904845	905450	0	1	33	0
909369	909675	0	1	32	71
909780	910680	1	1	0	4
910731	911694	0	1	0	4
911699	914425	0	1	84	57
914523	915216	1	1	90	58
915498	916946	1	2	90	199
916928	917181	1	1	26	15
917241	917987	1	1	39	0
918090	921283	1	4	45	0
921780	923099	0	3	123	0
923409	923829	0	1	36	118
924055	926576	1	2	24	53
926649	927038	0	1	64	71
926927	927412	0	1	18	165
928121	932619	0	3	40	172
932591	934815	1	2	143	69
934773	940455	1	5	91	63
940391	940971	0	1	46	19
940978	942056	1	1	17	0
942068	943395	0	2	7	0
943429	944149	0	1	22	6
944182	944540	1	1	38	0
944547	945402	1	1	71	158
945125	945655	0	1	16	164
945879	947795	0	1	22	185
947898	949903	0	1	54	59
950193	952740	1	2	44	0
954066	955628	1	1	75	0
955647	956734	0	1	20	0
957546	959761	0	2	24	0
959818	960692	1	1	19	7
960816	961627	0	1	7	13
961648	963809	0	3	19	96
963891	965904	1	2	35	185
965644	966358	0	1	3	82
966374	967577	0	1	16	156
967479	968848	1	1	116	0
968920	969954	1	1	17	4
969968	971717	0	2	78	0
971780	973421	1	2	76	71
973320	973966	0	1	20	39
974053	975417	1	2	46	59
975233	976218	0	1	23	135
977848	979261	0	1	0	55
979348	979801	1	1	21	40
979758	981175	0	2	38	0
984955	986189	0	1	179	54
986280	987699	1	1	135	73
991530	996312	1	5	23	81
996129	997865	0	3	43	151
997897	998454	0	1	0	15
998456	999773	0	1	44	8
999741	1001799	1	1	61	0
1001613	1003785	0	2	39	153
1003809	1005240	1	2	0	0
1005181	1005464	0	1	32	75
1005588	1007684	1	1	33	165
1007414	1007942	0	1	62	167
1011817	1013736	0	1	0	69
1013868	1016126	1	2	20	139
1016281	1016980	1	1	34	36
1017022	1018274	1	1	22	151
1018664	1021203	0	2	17	240
1021351	1022730	0	2	30	0
1023969	1024756	0	1	14	0
1025071	1031480	0	4	45	318
1031697	1032471	0	1	13	0
1032552	1033212	1	1	25	0
1033272	1034835	1	1	28	36
1036964	1038102	0	2	16	85
1038106	1039108	0	1	10	0
1039128	1039643	1	1	40	5
1039803	1041746	0	1	21	168
1042308	1043340	0	1	0	76
1043839	1046163	1	2	105	154
1045940	1046366	0	1	10	75
1046481	1049817	1	3	25	2
1049751	1050679	0	1	119	15
1050731	1053851	1	3	23	0
1053871	1054364	0	1	11	6
1054690	1055301	1	1	32	22
1055615	1056359	1	1	30	379
1055969	1057484	0	2	22	0
1057543	1059150	0	1	36	0
1059209	1059695	1	1	52	6
1060891	1063668	1	4	0	105
1064646	1068489	1	3	0	1001
1066686	1069884	1	3	20	51
1072232	1073241	1	1	46	28
1073253	1078492	1	4	0	8
1079424	1080829	1	1	54	56
1080988	1082954	0	2	103	11
1082984	1083745	0	1	32	163
1083722	1084345	0	1	23	49
1085118	1085562	0	1	0	139
1086581	1087028	0	1	31	0
1087284	1087645	1	1	43	7
1087702	1091211	1	2	78	60
1091762	1093872	1	2	19	40
1094745	1097516	1	1	6	0
1097757	1099206	1	1	42	31
1099669	1102044	1	1	51	0
1102054	1104620	1	2	50	50
1104710	1107424	1	1	0	63
1107462	1108337	0	1	63	15
1108372	1109535	1	1	0	0
1110004	1111854	0	2	74	0
1111873	1112569	0	1	34	45
1112826	1113305	1	1	27	27
1113283	1114934	0	1	210	71
1116224	1117058	0	1	96	37
1117103	1118831	0	1	280	0
1118636	1120443	1	2	25	185
1121129	1123559	0	2	25	23
1123572	1124167	0	1	19	106
1124182	1125157	0	1	68	107
1125340	1126740	1	2	33	0
1126884	1127673	1	1	17	146
1127858	1132894	0	5	174	6
1132773	1134232	1	1	195	56
1134364	1135363	1	1	17	320
1137758	1138034	0	1	19	102
1138388	1140640	0	1	17	76
1140770	1144919	1	3	31	587
1144385	1145235	0	1	12	5
1145351	1146920	1	1	22	78
1148501	1149402	1	1	39	14
1149405	1151309	1	1	40	50
1151331	1151729	1	1	67	110
1155610	1155962	0	1	0	44
1157386	1157996	0	1	65	27
1158004	1160689	1	1	23	65
1160698	1161572	0	1	64	64
1162352	1164446	0	1	211	213
1166033	1166832	0	1	20	93
1166923	1170635	1	3	26	180
1171557	1172278	0	1	0	14
1172694	1174011	1	1	1	99
1173872	1174990	0	1	100	41
1174992	1175804	0	1	70	86
1175883	1177557	0	1	91	0
1177606	1178897	0	1	220	64
1179142	1182443	0	2	0	153
1182479	1183204	1	1	0	9
1183257	1189449	1	2	240	183
1189283	1192560	0	1	112	22
1192792	1193292	0	1	0	0
1196840	1198977	1	1	577	136
1198844	1199239	0	1	0	0
1199410	1200810	1	1	27	48
1200525	1204356	0	4	37	248
1209187	1209992	0	4	26	37
1209962	1211558	0	2	29	69
1211577	1213403	1	3	126	90
1213452	1215201	1	2	28	60
1215259	1217532	1	3	114	0
1217619	1218202	1	1	31	160
1218029	1220225	0	2	45	17
1220313	1220929	1	1	36	29
1220795	1222460	0	2	62	195
1222619	1223615	1	1	79	120
1223689	1224259	1	1	32	38
1224265	1224646	1	1	33	112
1224758	1227276	0	2	32	83
1227303	1228007	0	1	0	0
1228023	1230508	0	2	0	25
1230512	1232985	0	1	5	0
1233936	1234211	1	1	0	0
1234287	1236170	0	6	80	51
1237017	1238553	1	2	0	0
1238330	1240535	0	2	68	220
1240539	1241517	0	1	106	18
1241562	1242387	1	2	87	54
1242347	1242885	0	1	53	108
1242824	1243812	1	1	101	3
1243699	1246112	0	2	20	131
1244929	1246954	0	1	27	63
1246995	1248581	1	1	109	212
1248567	1249346	0	1	19	26
1250954	1251858	0	1	12	23
1251874	1253515	0	2	26	56
1254722	1255252	1	1	17	10
1255751	1264857	0	6	56	6
1265064	1267137	1	2	24	80
1267422	1268117	0	1	0	0
1268332	1269671	1	1	33	8
1269996	1270345	1	1	5	0
1270783	1273166	1	3	20	43
1273558	1274439	0	2	179	63
1274421	1275487	1	1	17	0
1275511	1276834	1	1	45	1
1276672	1277247	0	1	26	268
1277368	1278306	1	1	92	451
1279056	1281945	1	3	23	0
1281955	1284407	1	2	38	336
1284168	1287890	0	3	55	55
1287918	1289604	1	1	21	22
1289540	1290292	0	1	34	5
1290296	1293249	0	3	18	64
1293524	1294966	1	1	18	27
1295129	1295801	1	1	0	376
1295438	1296219	0	1	44	0
1298515	1301163	0	2	0	115
1301108	1303946	0	3	110	66
1305460	1306242	0	2	10	0
1308948	1310927	1	1	82	65
1311017	1311561	1	1	11	27
1311801	1313283	1	1	40	102
1313219	1313496	0	1	36	71
1313543	1313996	1	1	18	67
1313925	1316051	0	1	28	14
1316073	1318631	0	1	33	93
1318697	1320482	1	1	37	180
1320370	1321798	0	1	40	0
1322804	1324371	1	1	106	52
1325053	1326922	1	1	54	85
1326892	1327874	0	1	20	0
1327997	1330141	1	2	96	0
1330223	1330936	1	1	27	210
1330715	1334160	0	4	78	37
1334099	1337029	1	3	82	24
1337058	1338133	1	1	18	86
1338162	1338598	0	1	20	60
1338653	1340540	0	1	82	3
1340607	1342517	1	1	27	84
1342486	1344431	0	1	26	48
1344451	1345999	0	1	16	132
1347160	1347917	1	1	13	7
1348808	1349394	1	1	26	21
1349297	1350366	0	1	70	43
1350414	1351449	0	1	16	0
1351551	1351887	1	1	62	47
1351930	1352797	1	1	19	0
1352653	1355588	0	1	0	176
1355765	1361316	1	2	22	215
1360735	1361592	1	2	73	33
1361774	1366180	1	6	105	0
1366989	1368439	1	1	272	96
1372773	1374658	0	3	19	90
1374738	1375872	1	1	18	31
1375884	1377034	1	1	27	32
1377140	1379998	1	4	77	73
1381015	1381359	0	1	28	17
1381366	1383097	0	3	1	1
1383140	1386095	1	2	52	15
1386557	1388148	1	1	30	65
1388086	1396786	0	3	16	23
1397087	1398214	0	1	336	0
1398270	1399524	0	1	25	24
1399637	1403251	1	5	105	148
1403362	1404105	0	1	45	0
1404275	1405253	0	1	50	17
1406616	1407034	1	1	41	42
1407202	1407843	1	1	0	6
1407857	1408229	1	1	106	27
1408177	1409368	0	1	0	28
1409535	1413261	1	1	25	129
1413214	1414135	0	1	153	73
1414275	1417366	0	3	64	8
1417472	1420004	1	1	68	125
1421410	1424627	1	2	65	24
1424662	1426647	1	1	23	37
1426866	1429711	1	1	176	0
1429718	1430353	0	1	43	80
1430389	1431319	1	1	49	36
1431081	1432779	0	2	19	204
1432834	1434372	1	2	19	0
1434487	1436088	0	2	22	51
1436135	1437889	1	1	19	197
1442481	1443418	1	1	23	0
1443526	1445725	1	2	20	0
1445620	1446025	0	1	25	123
1446148	1447570	1	1	43	51
1447563	1450076	0	1	7	284
1450082	1451241	0	1	0	5
1451255	1452478	0	1	102	0
1452599	1453210	0	1	106	128
1453271	1454626	1	1	46	50
1454558	1456115	0	2	31	35
1456183	1456829	1	1	77	42
1456721	1457969	0	1	60	82
1457973	1459696	1	1	84	8
1459914	1460602	1	1	0	47
1460822	1461926	1	1	25	57
1461747	1463592	0	1	21	202
1463651	1464861	0	2	44	0
1464879	1465717	1	1	62	21
1465539	1466463	0	1	29	170
1466468	1468155	0	1	60	62
1468096	1472018	1	2	248	35
1471869	1472216	0	1	30	111
1472521	1476799	1	2	64	806
1474977	1479181	1	5	262	111
1479304	1482801	1	3	157	207
1482669	1484283	0	2	32	188
1484524	1485033	1	1	25	47
1484899	1486739	0	1	29	126
1486943	1488162	1	1	40	121
1488179	1488940	0	1	86	76
1488975	1490723	0	1	0	0
1490759	1491226	0	1	21	0
1491245	1491564	1	1	41	0
1491575	1494080	0	1	50	221
1494133	1495110	0	1	17	40
1497152	1498624	1	2	65	0
1498702	1500367	0	2	25	0
1500408	1501415	1	1	81	108
1501317	1502365	1	1	26	60
1502252	1503434	0	1	42	73
1503441	1504257	1	1	16	0
1504276	1504904	1	1	24	143
1504758	1506297	0	1	103	0
1506315	1508907	1	1	84	583
1507264	1510982	1	4	20	0
1510962	1511569	0	1	41	0
1511592	1512599	0	2	21	0
1515365	1517066	1	1	4	66
1517196	1518911	1	1	41	79
1518990	1521363	1	3	4	0
1521304	1523642	0	5	0	178
1525078	1525448	0	1	35	0
1525759	1526954	0	1	0	74
1527717	1528068	1	1	0	37
1528132	1530852	0	2	0	10
1530873	1531147	1	1	97	64
1531194	1532426	0	2	28	0
1532493	1534240	1	1	112	70
1534449	1537009	0	4	97	0
1536952	1537641	1	1	34	47
1543919	1545353	1	2	4	0
1545278	1548124	0	4	19	104
1548123	1548681	1	1	84	271
1548572	1548991	0	1	61	59
1549084	1551718	0	2	0	95
1551630	1553086	1	2	112	4
1554674	1556563	0	2	50	165
1557050	1559238	0	2	29	346
1559301	1560476	1	1	28	74
1560259	1561208	0	1	30	140
1561356	1563413	0	2	24	111
1563507	1566486	1	3	25	196
1566306	1568401	0	2	85	18
1568550	1570939	1	1	77	12
1570869	1572358	0	1	78	107
1572455	1583143	1	5	31	93
1583328	1586106	1	2	79	28
1586222	1588765	1	1	21	6
1588806	1589152	0	1	6	11
1589184	1590232	1	1	20	9
1590742	1591646	1	1	57	32
1592254	1596689	1	4	0	75
1598634	1599168	0	1	0	22
1599286	1600400	0	1	19	67
1600767	1602886	1	3	35	0
1604265	1605813	0	1	175	54
1606114	1606692	1	1	15	3
1606701	1608004	1	1	45	2
1608010	1608854	1	1	42	38
1609262	1610407	0	1	51	111
1610364	1611258	1	1	0	1
1611200	1611886	0	1	33	60
1611904	1613544	1	2	2	96
1612909	1614539	0	1	143	555
1614968	1617330	1	3	236	38
1617608	1619985	0	2	289	573
1622915	1625644	1	2	55	0
1625361	1629480	0	4	31	341
1630063	1630872	1	1	0	0
1631098	1636599	1	3	241	32
1640228	1642171	0	1	138	33
1641908	1643031	0	1	20	264
1643974	1644454	0	1	18	37
1645142	1646843	1	1	0	22
1646774	1648244	0	1	33	49
1648183	1648786	1	1	27	40
1648682	1651079	0	2	93	0
1651266	1652698	1	1	93	29
1652273	1655943	0	1	109	459
1655952	1659057	0	3	35	29
1659081	1667052	1	9	38	22
1667029	1667252	0	1	21	29
1668103	1670627	1	2	33	2
1671435	1672079	1	1	16	68
1672072	1673679	0	1	0	51
1673906	1675344	1	1	29	0
1675408	1678942	1	1	48	73
1678900	1681905	0	3	0	77
1682020	1683649	1	4	22	100
1683717	1687517	1	4	35	73
1687415	1689171	0	1	19	169
1689686	1692216	1	1	35	24
1692219	1692957	1	1	46	0
1692937	1696895	0	4	43	48
1697090	1698712	1	2	162	0
1698910	1700855	1	3	23	83
1701302	1702294	1	1	67	203
1701459	1705066	0	1	53	654
1706655	1707784	1	2	30	8
1707859	1708435	1	1	22	21
1708634	1710268	1	2	31	18
1714281	1716206	1	2	67	20
1716091	1716665	0	1	27	98
1716762	1717589	1	1	26	85
1717649	1720995	0	1	49	58
1720997	1723930	1	2	61	498
1723520	1724767	0	1	31	20
1725862	1728245	0	1	164	57
1728435	1728844	1	1	18	170
1728772	1729291	0	1	45	16
1729275	1730964	1	2	109	0
1731096	1731884	1	1	63	162
1731741	1733268	0	1	21	70
1733386	1733760	0	1	0	15
1733767	1735108	1	2	23	4
1735117	1735893	0	1	34	38
1735942	1737356	1	1	23	0
1737812	1739552	1	1	70	0
1739584	1741685	1	1	11	0
1742428	1743365	1	1	80	132
1743034	1744202	0	2	36	155
1744235	1747153	0	2	0	46
1747227	1747677	1	1	25	87
1747623	1748937	0	1	79	219
1749060	1752913	1	5	16	51
1756865	1757137	1	1	33	0
1757155	1758315	1	1	0	0
1759331	1759891	0	1	72	87
1759881	1762521	1	1	49	15
1762603	1763702	1	1	36	65
1763620	1764576	0	1	124	92
1764869	1765439	1	1	218	11
1765427	1767876	0	2	27	37
1767933	1768738	1	2	20	56
1768940	1772059	0	1	42	0
1772008	1772859	1	1	16	26
1772884	1775466	1	2	62	40
1775488	1776141	1	1	145	77
1776146	1778297	1	1	53	71
1778348	1780037	0	1	148	0
1780025	1781245	1	3	23	27
1781278	1782368	1	1	39	149
1783194	1783922	0	1	19	56
1783934	1791965	0	4	169	5
1791726	1792396	1	1	226	4
1792715	1793937	0	1	21	497
1794074	1795238	0	1	10	69
1795409	1797032	1	1	73	0
1797041	1797466	0	1	80	37
1797539	1799110	1	1	77	43
1799112	1800252	0	2	33	7
1800351	1802660	1	3	21	20
1802674	1804354	0	3	135	12
1804240	1810159	1	6	155	17
1809971	1812762	0	2	227	212
1812770	1813884	1	1	44	51
1814067	1815833	1	2	25	0
1815766	1817589	0	2	27	82
1817563	1818980	0	1	18	215
1818720	1820856	0	4	78	270
1819058	1821771	0	1	1	696
1821783	1824524	0	4	13	107
1824612	1825011	1	1	36	76
1824997	1826452	0	2	0	185
1826511	1827645	1	1	17	26
1827768	1831846	1	3	32	0
1831862	1832276	1	1	0	46
1832303	1832854	0	1	48	0
1832881	1835490	0	2	0	117
1835596	1836928	1	2	0	134
1836728	1837057	0	1	10	23
1837129	1840650	1	5	33	0
1840716	1842018	1	2	26	20
1841918	1843893	0	1	24	92
1845760	1847409	1	1	0	24
1847416	1849152	0	2	31	52
1849294	1852170	1	1	9	0
